age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,term_deposit
52,management,married,tertiary,0,2428,1,0,cellular,21-31,Q3,61,3,0,0
43,services,divorced,secondary,0,-145,1,0,cellular,21-31,Q3,68,3,0,0
54,blue-collar,married,primary,0,38,0,0,cellular,21-31,Q3,115,8,0,0
38,services,married,secondary,0,0,1,0,telephone,21-31,Q3,121,2,0,0
48,housemaid,married,secondary,0,513,0,1,cellular,21-31,Q3,939,3,0,1
39,management,married,tertiary,0,278,0,1,cellular,21-31,Q3,60,3,0,0
51,self-employed,married,secondary,1,-206,0,1,cellular,21-31,Q3,51,3,0,0
33,management,married,tertiary,0,0,1,0,cellular,21-31,Q3,54,3,0,0
32,technician,married,secondary,0,163,1,1,cellular,21-31,Q3,73,3,0,0
59,admin.,married,secondary,0,373,1,1,cellular,21-31,Q3,362,7,0,0
27,admin.,married,secondary,0,31,1,1,cellular,21-31,Q3,746,2,0,0
40,technician,married,secondary,0,-496,0,0,telephone,21-31,Q3,22,2,0,0
43,services,married,secondary,0,-236,1,0,cellular,21-31,Q3,745,7,0,1
38,management,single,tertiary,0,8,1,0,cellular,21-31,Q3,219,2,0,0
36,blue-collar,married,secondary,0,1587,1,0,cellular,21-31,Q3,200,2,0,0
33,services,single,secondary,0,0,1,0,cellular,21-31,Q3,174,2,0,0
40,services,divorced,secondary,0,9,0,0,cellular,21-31,Q3,154,2,0,0
52,housemaid,married,secondary,0,-12,0,1,cellular,21-31,Q3,136,5,0,0
60,technician,married,secondary,0,2041,0,0,telephone,21-31,Q3,108,7,0,0
57,retired,married,primary,0,592,0,1,cellular,21-31,Q3,87,5,0,0
29,services,single,secondary,0,166,0,1,cellular,21-31,Q3,108,8,0,0
39,services,divorced,secondary,0,293,1,1,telephone,21-31,Q3,148,2,0,0
28,technician,single,secondary,0,181,1,0,cellular,21-31,Q3,139,3,0,0
48,technician,married,secondary,0,759,1,0,cellular,21-31,Q3,84,5,0,0
56,blue-collar,divorced,secondary,0,1346,0,1,cellular,21-31,Q3,240,3,0,0
29,blue-collar,married,secondary,0,246,1,0,cellular,21-31,Q3,194,5,0,0
35,blue-collar,married,secondary,0,209,1,1,telephone,21-31,Q3,66,2,0,0
48,housemaid,married,secondary,0,0,0,0,cellular,21-31,Q3,330,5,0,0
42,services,married,secondary,0,98,1,0,telephone,21-31,Q3,228,2,0,0
43,blue-collar,single,primary,0,-399,0,1,cellular,21-31,Q3,662,3,0,1
59,housemaid,married,primary,0,0,0,1,telephone,21-31,Q3,40,2,0,0
28,management,single,tertiary,0,111,1,1,cellular,21-31,Q3,230,2,0,0
56,admin.,divorced,secondary,0,1026,1,0,cellular,21-31,Q3,173,2,0,0
38,management,married,secondary,0,1066,1,0,cellular,21-31,Q3,78,2,0,0
39,blue-collar,married,secondary,0,366,1,0,cellular,21-31,Q3,551,5,0,0
58,self-employed,married,tertiary,0,794,0,1,telephone,21-31,Q3,130,9,0,0
34,admin.,married,secondary,0,1655,1,0,cellular,21-31,Q3,49,2,0,0
48,self-employed,married,tertiary,0,147,0,1,cellular,21-31,Q3,295,4,0,0
50,blue-collar,married,secondary,0,724,0,0,cellular,21-31,Q3,139,2,0,0
26,blue-collar,single,secondary,0,37,0,1,cellular,21-31,Q3,301,2,0,0
40,technician,divorced,secondary,0,669,1,0,cellular,21-31,Q3,367,2,0,0
32,technician,married,secondary,0,659,0,1,cellular,21-31,Q3,446,2,0,0
53,admin.,married,secondary,0,673,0,1,telephone,21-31,Q3,137,2,0,0
26,blue-collar,single,primary,0,1538,0,1,cellular,21-31,Q3,97,3,0,0
49,services,divorced,secondary,0,0,0,0,cellular,21-31,Q3,412,2,0,1
50,technician,married,secondary,0,2972,0,0,cellular,21-31,Q3,73,5,0,0
40,technician,single,secondary,0,134,1,1,cellular,21-31,Q3,126,2,0,0
25,services,single,secondary,0,5533,1,0,cellular,21-31,Q3,50,4,0,0
28,admin.,married,secondary,0,157,1,1,cellular,21-31,Q3,164,2,0,0
48,admin.,married,secondary,0,-160,0,1,cellular,21-31,Q3,84,3,0,0
39,blue-collar,married,primary,0,643,0,1,cellular,21-31,Q3,24,14,0,0
26,technician,married,tertiary,0,-385,1,0,cellular,21-31,Q3,163,3,0,0
34,management,single,secondary,0,516,1,0,cellular,21-31,Q3,292,2,0,0
36,management,married,tertiary,0,-861,1,1,cellular,21-31,Q3,53,2,0,0
53,entrepreneur,married,tertiary,0,1129,0,1,cellular,21-31,Q3,241,8,0,0
60,retired,married,secondary,0,3570,0,0,telephone,21-31,Q3,112,2,0,0
50,admin.,divorced,secondary,0,86,0,0,cellular,21-31,Q3,65,7,0,0
55,retired,married,secondary,0,1126,1,0,telephone,21-31,Q3,388,2,0,0
30,admin.,single,secondary,0,-548,1,1,cellular,21-31,Q3,70,2,0,0
31,self-employed,married,tertiary,0,170,0,1,cellular,21-31,Q3,98,16,0,0
49,services,married,tertiary,0,475,1,0,cellular,21-31,Q3,273,2,0,0
48,blue-collar,married,secondary,0,917,1,0,cellular,21-31,Q3,103,5,0,0
42,housemaid,married,primary,0,1,1,0,telephone,21-31,Q3,59,5,0,0
53,housemaid,married,primary,0,362,0,0,cellular,21-31,Q3,1169,2,0,1
48,entrepreneur,married,secondary,0,0,0,1,cellular,21-31,Q3,431,2,0,1
30,services,married,secondary,0,1399,0,0,cellular,21-31,Q3,168,6,0,0
58,admin.,divorced,secondary,0,447,0,0,cellular,21-31,Q3,405,4,0,0
38,housemaid,married,secondary,0,-278,1,0,cellular,21-31,Q3,143,2,0,0
33,services,married,secondary,0,90,1,0,cellular,21-31,Q3,263,2,0,0
39,services,married,secondary,0,-267,1,0,cellular,21-31,Q3,143,10,0,0
27,technician,single,secondary,0,3933,0,0,cellular,21-31,Q3,837,3,0,1
44,housemaid,married,secondary,0,829,0,0,cellular,21-31,Q3,47,3,0,0
26,services,single,secondary,0,81,1,0,cellular,21-31,Q3,63,2,0,0
26,blue-collar,single,secondary,0,0,0,0,telephone,21-31,Q3,55,2,0,0
58,housemaid,married,primary,0,435,1,0,telephone,21-31,Q3,122,6,0,0
29,blue-collar,married,primary,0,-382,1,0,cellular,21-31,Q3,35,2,0,0
55,technician,married,secondary,0,3899,1,0,telephone,21-31,Q3,596,4,0,1
56,management,divorced,tertiary,0,-141,0,0,cellular,21-31,Q3,101,4,0,0
36,blue-collar,married,primary,0,656,1,0,cellular,21-31,Q3,71,4,0,0
36,management,married,tertiary,0,-1629,1,1,cellular,21-31,Q3,337,2,0,0
35,admin.,single,secondary,0,289,1,0,cellular,21-31,Q3,48,10,0,0
58,technician,divorced,secondary,0,553,1,0,cellular,21-31,Q3,174,2,0,0
26,services,married,secondary,0,4,1,0,cellular,21-31,Q3,201,2,0,0
28,blue-collar,married,tertiary,0,902,1,0,telephone,21-31,Q3,296,2,0,0
44,blue-collar,married,secondary,0,215,0,1,cellular,21-31,Q3,180,5,0,0
27,blue-collar,married,primary,0,108,1,0,telephone,21-31,Q3,57,2,0,0
52,services,married,primary,0,14,0,1,cellular,21-31,Q3,55,5,0,0
33,services,married,secondary,0,837,1,0,cellular,21-31,Q3,301,2,0,0
31,blue-collar,married,primary,0,290,1,0,cellular,21-31,Q3,408,3,0,0
27,technician,married,secondary,0,0,1,1,telephone,21-31,Q3,359,2,0,0
29,technician,single,secondary,0,5,1,1,cellular,21-31,Q3,54,2,0,0
59,management,divorced,tertiary,0,14,0,1,cellular,21-31,Q3,114,2,0,0
32,blue-collar,single,secondary,0,82,1,0,cellular,21-31,Q3,86,4,0,0
31,technician,married,secondary,0,17,1,0,cellular,21-31,Q3,266,3,0,0
46,blue-collar,married,secondary,0,-216,1,0,cellular,21-31,Q3,404,3,0,0
50,admin.,single,secondary,0,167,0,1,cellular,21-31,Q3,201,3,0,0
43,housemaid,married,secondary,0,150,0,0,telephone,21-31,Q3,290,7,0,0
51,blue-collar,married,secondary,0,224,1,1,cellular,21-31,Q3,231,5,0,0
50,blue-collar,married,primary,0,859,1,1,telephone,21-31,Q3,40,7,0,0
27,self-employed,married,tertiary,0,0,0,1,cellular,21-31,Q3,133,4,0,0
28,admin.,single,tertiary,0,1104,1,0,cellular,21-31,Q3,73,7,0,0
32,services,married,secondary,0,-173,1,0,cellular,21-31,Q3,300,2,0,0
47,housemaid,married,primary,0,20,0,1,cellular,21-31,Q3,564,5,0,0
43,management,married,tertiary,0,-391,1,0,cellular,21-31,Q3,193,8,0,0
39,blue-collar,married,secondary,0,1439,1,0,telephone,21-31,Q3,73,6,0,0
32,technician,single,tertiary,0,849,1,0,cellular,21-31,Q3,289,5,0,0
41,technician,divorced,secondary,0,611,1,0,cellular,21-31,Q3,157,5,0,0
51,management,married,tertiary,0,57,0,0,cellular,21-31,Q3,66,19,0,0
50,housemaid,married,secondary,0,1954,0,1,cellular,21-31,Q3,438,4,0,0
42,management,married,tertiary,0,1220,1,0,telephone,21-31,Q3,155,2,0,0
28,technician,single,secondary,0,-97,0,0,cellular,21-31,Q3,96,4,0,0
33,entrepreneur,married,tertiary,0,407,1,0,cellular,21-31,Q3,189,2,0,0
34,technician,married,secondary,0,357,1,0,cellular,21-31,Q3,25,20,0,0
38,management,single,tertiary,0,-476,1,0,cellular,21-31,Q3,76,2,0,0
35,blue-collar,married,secondary,0,449,1,0,cellular,21-31,Q3,395,4,0,0
27,blue-collar,single,secondary,0,103,0,1,cellular,21-31,Q3,53,5,0,0
55,technician,single,tertiary,0,-528,0,0,cellular,21-31,Q3,246,2,0,0
29,services,single,secondary,0,553,0,1,cellular,21-31,Q3,60,5,0,0
32,management,married,tertiary,0,273,1,0,cellular,21-31,Q3,231,10,0,0
34,technician,married,secondary,0,0,1,0,telephone,21-31,Q3,1025,2,0,0
60,technician,divorced,tertiary,0,-361,0,1,cellular,21-31,Q3,76,6,0,0
29,management,married,tertiary,0,361,1,1,cellular,21-31,Q3,819,3,0,0
32,admin.,married,secondary,0,2468,1,1,cellular,21-31,Q3,131,4,0,0
29,technician,married,tertiary,0,676,0,0,cellular,21-31,Q3,470,4,0,0
39,blue-collar,married,primary,0,1373,1,0,telephone,21-31,Q3,81,5,0,0
34,housemaid,married,tertiary,0,0,0,0,cellular,21-31,Q3,60,5,0,0
40,services,married,secondary,0,473,1,0,cellular,21-31,Q3,383,3,0,1
49,management,married,tertiary,0,224,1,0,cellular,21-31,Q3,68,3,0,0
29,services,single,secondary,0,209,1,0,cellular,21-31,Q3,487,7,0,0
41,management,married,tertiary,0,371,1,0,cellular,21-31,Q3,81,8,0,0
49,blue-collar,divorced,primary,0,73,0,1,cellular,21-31,Q3,106,11,0,0
29,technician,married,secondary,0,0,1,0,cellular,21-31,Q3,83,6,0,0
50,admin.,married,secondary,0,546,0,0,cellular,21-31,Q3,82,6,0,0
45,entrepreneur,married,tertiary,0,219,1,1,cellular,21-31,Q3,118,4,0,0
41,admin.,married,secondary,0,239,1,0,cellular,21-31,Q3,76,12,0,0
59,self-employed,married,primary,0,0,1,0,telephone,21-31,Q3,97,2,0,0
25,unemployed,married,secondary,0,157,1,0,cellular,21-31,Q3,33,31,0,0
53,housemaid,married,primary,0,994,0,1,cellular,21-31,Q3,1339,3,0,0
34,admin.,married,tertiary,0,262,1,0,cellular,21-31,Q3,359,3,0,0
34,self-employed,married,tertiary,0,97,1,0,cellular,21-31,Q3,102,6,0,0
30,student,single,tertiary,0,146,0,0,cellular,21-31,Q3,310,2,0,0
31,blue-collar,single,secondary,0,-571,1,0,cellular,21-31,Q3,68,3,0,0
49,management,single,tertiary,0,1556,1,0,cellular,21-31,Q3,674,3,0,0
53,blue-collar,married,secondary,0,2267,0,1,cellular,21-31,Q3,57,6,0,0
40,self-employed,single,tertiary,0,1616,0,0,telephone,21-31,Q3,1009,7,0,1
52,technician,married,secondary,0,475,1,0,cellular,21-31,Q3,121,3,0,0
59,retired,married,primary,0,824,1,0,telephone,21-31,Q3,81,3,0,0
37,entrepreneur,married,tertiary,0,404,1,0,cellular,21-31,Q3,55,10,0,0
31,management,single,secondary,1,20,1,0,cellular,21-31,Q3,141,5,0,0
38,admin.,married,secondary,0,337,0,0,cellular,21-31,Q3,624,4,0,0
38,blue-collar,divorced,secondary,0,1817,1,0,cellular,21-31,Q3,1096,4,0,1
56,technician,married,secondary,0,76,1,0,cellular,21-31,Q3,93,3,0,0
51,management,divorced,tertiary,0,0,1,0,cellular,21-31,Q3,534,4,0,0
27,technician,single,secondary,0,3305,0,1,cellular,21-31,Q3,78,3,0,0
59,blue-collar,divorced,secondary,0,-361,0,1,cellular,21-31,Q3,247,3,0,0
41,management,married,secondary,0,49,1,0,cellular,21-31,Q3,534,8,0,0
54,blue-collar,married,primary,0,551,1,0,cellular,21-31,Q3,431,2,0,0
32,services,single,secondary,0,72,0,0,cellular,21-31,Q3,88,9,0,0
43,technician,divorced,secondary,0,1413,1,0,telephone,21-31,Q3,75,3,0,0
36,entrepreneur,married,secondary,0,229,1,0,cellular,21-31,Q3,258,2,0,0
38,blue-collar,married,primary,0,-275,0,0,cellular,21-31,Q3,165,3,0,0
59,housemaid,married,primary,0,88,1,0,cellular,21-31,Q3,63,5,0,0
54,retired,single,secondary,0,129,0,1,cellular,21-31,Q3,867,2,0,1
41,housemaid,married,secondary,0,0,1,0,telephone,21-31,Q3,41,2,0,0
58,housemaid,married,tertiary,0,94,0,1,cellular,21-31,Q3,207,7,0,0
40,management,married,tertiary,0,552,0,0,cellular,21-31,Q3,761,8,0,0
29,management,single,tertiary,0,91,1,0,telephone,21-31,Q3,426,4,0,0
46,services,married,secondary,0,-204,1,1,cellular,21-31,Q3,234,15,0,0
39,management,single,tertiary,0,759,1,0,cellular,21-31,Q3,310,5,0,0
49,management,married,tertiary,0,1468,1,0,cellular,21-31,Q3,88,3,0,0
30,self-employed,single,tertiary,0,253,1,0,cellular,21-31,Q3,283,4,0,0
37,services,married,secondary,0,1616,1,0,cellular,21-31,Q3,418,3,0,0
31,unemployed,married,secondary,0,90,0,0,cellular,21-31,Q3,121,2,0,0
46,admin.,married,secondary,0,711,0,1,telephone,21-31,Q3,187,11,0,0
36,technician,divorced,secondary,0,1156,1,1,cellular,21-31,Q3,141,7,0,0
34,entrepreneur,married,secondary,0,3994,0,1,cellular,21-31,Q3,188,3,0,0
55,management,divorced,tertiary,0,141,1,0,cellular,21-31,Q3,154,5,0,0
35,technician,married,secondary,0,1508,0,0,cellular,21-31,Q3,339,8,0,0
49,blue-collar,single,primary,0,-165,1,1,cellular,21-31,Q3,151,3,0,0
55,technician,married,secondary,0,176,1,0,cellular,21-31,Q3,106,2,0,0
26,services,single,secondary,0,1163,0,1,cellular,21-31,Q3,239,4,0,0
54,technician,married,secondary,0,1938,0,1,cellular,21-31,Q3,551,3,0,1
32,admin.,single,secondary,0,976,1,0,cellular,21-31,Q3,644,3,0,0
31,services,single,secondary,0,456,1,0,cellular,21-31,Q3,322,11,0,0
41,admin.,married,tertiary,0,96,1,0,cellular,21-31,Q3,269,7,0,0
35,blue-collar,single,primary,0,-631,1,0,cellular,21-31,Q3,124,3,0,0
26,services,single,primary,0,179,1,1,cellular,21-31,Q3,333,4,0,0
37,blue-collar,single,primary,0,147,0,0,cellular,21-31,Q3,192,19,0,0
34,admin.,single,tertiary,0,64,1,0,cellular,21-31,Q3,76,2,0,0
41,technician,married,secondary,0,2125,1,1,cellular,21-31,Q3,433,4,0,0
31,blue-collar,single,secondary,0,-343,0,1,cellular,21-31,Q3,120,4,0,0
39,admin.,married,secondary,1,-104,1,0,cellular,21-31,Q3,290,2,0,0
34,management,married,tertiary,0,436,0,1,cellular,21-31,Q3,118,4,0,0
44,management,married,primary,0,5418,1,1,cellular,21-31,Q3,58,5,0,0
35,blue-collar,married,secondary,0,1397,1,0,cellular,21-31,Q3,114,4,0,0
36,blue-collar,married,secondary,0,718,1,0,cellular,21-31,Q3,91,3,0,0
36,management,single,tertiary,0,1743,1,0,cellular,21-31,Q3,428,2,0,0
30,admin.,married,secondary,0,39,1,0,cellular,21-31,Q3,101,3,0,0
31,admin.,married,secondary,0,3,1,0,cellular,21-31,Q3,37,12,0,0
31,management,single,tertiary,0,34,1,0,cellular,21-31,Q3,127,4,0,0
43,housemaid,married,primary,0,59,0,1,cellular,21-31,Q3,155,2,0,0
44,technician,divorced,secondary,0,0,0,0,cellular,21-31,Q3,264,5,0,0
30,management,single,tertiary,0,2,1,0,cellular,21-31,Q3,377,4,0,0
34,technician,single,secondary,0,2683,0,0,cellular,21-31,Q3,73,2,0,0
39,unemployed,married,secondary,0,74,1,0,cellular,21-31,Q3,71,6,0,0
45,admin.,married,secondary,0,1214,1,0,cellular,21-31,Q3,118,2,0,0
30,technician,single,tertiary,0,4321,1,0,cellular,21-31,Q3,257,6,0,0
29,services,married,secondary,0,417,1,0,cellular,21-31,Q3,234,11,0,0
30,services,married,secondary,0,208,0,1,cellular,21-31,Q3,213,3,0,0
57,retired,divorced,primary,0,0,0,0,telephone,21-31,Q3,1037,3,0,0
33,unemployed,married,tertiary,0,271,1,1,cellular,21-31,Q3,262,4,0,0
33,services,married,secondary,0,766,1,0,cellular,21-31,Q3,22,3,0,0
52,blue-collar,divorced,secondary,0,1912,1,1,cellular,21-31,Q3,123,2,0,0
35,services,divorced,secondary,0,742,0,0,cellular,21-31,Q3,83,7,0,0
43,blue-collar,single,primary,1,69,0,1,cellular,21-31,Q3,267,5,0,0
40,management,married,tertiary,0,30,1,0,cellular,21-31,Q3,609,6,0,0
59,blue-collar,married,secondary,0,149,0,1,telephone,21-31,Q3,313,16,0,0
56,services,married,secondary,0,4763,1,0,telephone,21-31,Q3,106,6,0,0
36,technician,married,secondary,0,-342,1,0,cellular,21-31,Q3,170,3,0,0
26,management,single,secondary,0,63,0,0,cellular,21-31,Q3,76,4,0,0
39,services,married,secondary,0,823,1,1,cellular,21-31,Q3,780,2,0,0
40,management,married,tertiary,1,0,0,0,cellular,21-31,Q3,165,5,0,0
26,blue-collar,single,secondary,1,-685,1,1,cellular,21-31,Q3,314,4,0,0
27,entrepreneur,married,tertiary,0,59,0,0,cellular,21-31,Q3,306,6,0,0
33,blue-collar,married,secondary,0,0,1,1,cellular,21-31,Q3,83,12,0,0
32,management,married,tertiary,0,128,1,0,cellular,21-31,Q3,320,3,0,0
56,technician,married,secondary,0,124,1,0,cellular,21-31,Q3,341,12,0,0
33,admin.,married,secondary,0,2,1,1,cellular,21-31,Q3,85,12,0,0
26,blue-collar,single,secondary,0,18,1,0,cellular,21-31,Q3,579,3,0,0
35,admin.,married,tertiary,0,0,1,0,cellular,21-31,Q3,151,7,0,0
26,unemployed,single,tertiary,0,102,0,0,cellular,21-31,Q3,377,2,0,0
29,entrepreneur,married,secondary,0,65,1,0,cellular,21-31,Q3,19,14,0,0
32,admin.,married,secondary,0,48,1,0,cellular,21-31,Q3,76,3,0,0
26,admin.,single,secondary,0,1690,0,1,cellular,21-31,Q3,408,3,0,0
48,technician,married,secondary,0,0,0,0,cellular,21-31,Q3,240,3,0,0
33,management,married,tertiary,0,1206,1,0,cellular,21-31,Q3,72,6,0,0
50,admin.,single,secondary,0,133,0,0,cellular,21-31,Q3,890,4,0,1
36,management,single,tertiary,0,13315,0,0,cellular,21-31,Q3,43,8,0,0
48,blue-collar,married,secondary,0,387,1,0,telephone,21-31,Q3,76,18,0,0
41,housemaid,married,secondary,0,12,0,1,cellular,21-31,Q3,472,3,0,0
55,management,married,tertiary,0,655,0,0,cellular,21-31,Q3,167,6,0,0
34,services,married,secondary,0,254,1,0,cellular,21-31,Q3,276,2,0,0
60,self-employed,married,secondary,0,3105,0,0,telephone,21-31,Q3,178,4,0,0
52,services,single,secondary,0,21,1,0,cellular,21-31,Q3,147,15,0,0
47,blue-collar,married,secondary,0,912,0,0,telephone,21-31,Q3,118,9,0,0
43,retired,married,primary,0,400,1,0,telephone,21-31,Q3,282,3,0,0
30,management,single,tertiary,0,199,0,1,cellular,21-31,Q3,131,7,0,0
34,blue-collar,married,secondary,0,1682,1,1,cellular,21-31,Q3,123,3,0,0
25,blue-collar,single,secondary,0,76,0,1,cellular,21-31,Q3,50,4,0,0
35,management,single,tertiary,0,303,1,1,cellular,21-31,Q3,85,9,0,0
30,admin.,single,tertiary,0,2351,0,1,cellular,21-31,Q3,91,13,0,0
31,blue-collar,married,primary,0,48,1,0,cellular,21-31,Q3,209,4,0,0
29,management,single,tertiary,0,1895,0,0,cellular,21-31,Q3,97,6,0,0
27,admin.,single,secondary,0,192,0,0,telephone,21-31,Q3,1076,17,0,1
47,admin.,single,secondary,0,303,1,1,cellular,21-31,Q3,152,4,0,0
47,blue-collar,married,primary,0,0,1,1,telephone,21-31,Q3,107,3,0,0
40,admin.,single,secondary,0,419,0,1,cellular,21-31,Q3,100,16,0,0
35,technician,married,secondary,0,-499,1,0,cellular,21-31,Q3,488,4,0,0
50,admin.,married,secondary,0,298,0,1,cellular,21-31,Q3,174,6,0,0
44,blue-collar,married,secondary,0,841,0,0,cellular,21-31,Q3,504,4,0,0
49,services,married,primary,0,0,0,0,telephone,21-31,Q3,127,7,0,0
32,blue-collar,single,primary,0,60,1,0,cellular,21-31,Q3,136,2,0,0
34,management,married,tertiary,0,1725,1,1,cellular,21-31,Q3,164,7,0,0
25,technician,single,secondary,0,218,1,1,cellular,21-31,Q3,110,4,0,0
31,services,single,secondary,0,0,0,0,cellular,21-31,Q3,243,2,0,0
27,blue-collar,single,primary,0,1,1,0,cellular,21-31,Q3,120,6,0,0
56,management,divorced,tertiary,0,-59,0,1,cellular,21-31,Q3,127,6,0,0
44,admin.,married,secondary,0,251,0,1,telephone,21-31,Q3,122,3,0,0
30,blue-collar,single,secondary,0,567,1,0,cellular,21-31,Q3,317,5,0,0
46,admin.,married,secondary,0,-42,0,1,telephone,21-31,Q3,181,12,0,0
59,entrepreneur,divorced,secondary,0,0,0,1,cellular,21-31,Q3,206,10,0,0
45,entrepreneur,married,primary,0,488,1,0,telephone,21-31,Q3,90,11,0,0
50,technician,married,secondary,0,349,1,0,telephone,21-31,Q3,27,17,0,0
41,technician,married,secondary,0,640,0,0,cellular,21-31,Q3,169,6,0,0
36,blue-collar,divorced,primary,0,715,0,1,cellular,21-31,Q3,128,4,0,0
43,blue-collar,married,secondary,0,536,0,0,telephone,21-31,Q3,185,12,0,0
47,blue-collar,married,primary,0,292,0,1,telephone,21-31,Q3,210,3,0,0
51,admin.,single,secondary,0,2130,1,0,telephone,21-31,Q3,126,8,0,0
35,unemployed,married,secondary,0,1,1,0,cellular,21-31,Q3,173,8,0,0
44,blue-collar,married,secondary,0,337,1,0,telephone,21-31,Q3,257,3,0,0
27,management,single,secondary,0,0,1,1,cellular,21-31,Q3,125,2,0,0
39,technician,single,tertiary,0,54,1,0,cellular,21-31,Q3,99,12,0,0
41,admin.,married,secondary,0,-5,1,0,cellular,21-31,Q3,38,17,0,0
47,management,single,tertiary,0,216,1,0,cellular,21-31,Q3,193,10,0,0
31,self-employed,married,tertiary,0,3,1,0,cellular,21-31,Q3,215,4,0,0
34,blue-collar,married,secondary,0,156,1,0,cellular,21-31,Q3,393,3,0,0
29,technician,single,secondary,0,426,1,0,telephone,21-31,Q3,121,6,0,0
46,entrepreneur,married,secondary,0,0,1,1,cellular,21-31,Q3,54,16,0,0
58,retired,married,secondary,0,3542,1,0,telephone,21-31,Q3,345,17,0,0
37,services,married,secondary,0,3,1,0,cellular,21-31,Q3,88,6,0,0
32,blue-collar,single,primary,0,882,0,1,cellular,21-31,Q3,80,8,0,0
31,technician,single,tertiary,0,-749,1,1,cellular,21-31,Q3,82,4,0,0
36,management,single,tertiary,0,8,0,0,cellular,21-31,Q3,858,7,0,0
57,services,married,primary,0,1700,1,0,cellular,21-31,Q3,178,12,0,0
32,blue-collar,married,secondary,0,129,1,0,cellular,21-31,Q3,119,7,0,0
35,management,divorced,tertiary,0,366,1,0,telephone,21-31,Q3,480,9,0,0
41,technician,married,tertiary,0,354,0,0,cellular,21-31,Q3,95,5,0,0
37,admin.,married,secondary,0,-325,0,0,cellular,21-31,Q3,179,7,0,0
60,retired,married,secondary,1,879,1,1,cellular,21-31,Q3,62,8,0,0
41,services,married,primary,0,812,1,1,cellular,21-31,Q3,117,3,0,0
56,services,married,secondary,0,467,0,1,telephone,21-31,Q3,105,8,0,0
42,technician,divorced,secondary,0,-78,1,1,cellular,21-31,Q3,10,23,0,0
26,blue-collar,single,primary,1,344,0,1,cellular,21-31,Q3,62,4,0,0
56,retired,married,secondary,0,6114,0,0,telephone,21-31,Q3,168,2,0,0
53,unemployed,married,primary,0,845,0,0,cellular,21-31,Q3,123,2,0,0
56,retired,married,primary,0,21,0,0,cellular,21-31,Q3,324,7,0,0
49,services,married,secondary,1,-249,0,0,cellular,21-31,Q3,234,5,0,0
47,services,married,secondary,0,3333,1,1,cellular,21-31,Q3,114,2,0,0
36,admin.,married,secondary,0,-323,1,0,cellular,21-31,Q3,118,8,0,0
44,technician,married,tertiary,0,964,0,0,cellular,21-31,Q3,158,2,0,0
30,technician,married,tertiary,0,1103,1,1,cellular,21-31,Q3,148,15,0,0
48,blue-collar,married,secondary,0,0,0,0,cellular,21-31,Q3,215,6,0,0
